date_time,site,variable,value
2022-07-11T06:30:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T06:30:00Z,Kalauhaihai,mv,-32.55
2022-07-11T06:30:00Z,Kalauhaihai,pH,7.55
2022-07-11T06:40:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T06:40:00Z,Kalauhaihai,mv,-31.38
2022-07-11T06:40:00Z,Kalauhaihai,pH,7.53
2022-07-11T06:50:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T06:50:00Z,Kalauhaihai,mv,-31.13
2022-07-11T06:50:00Z,Kalauhaihai,pH,7.53
2022-07-11T07:00:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T07:00:00Z,Kalauhaihai,mv,-31.83
2022-07-11T07:00:00Z,Kalauhaihai,pH,7.54
2022-07-11T07:10:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T07:10:00Z,Kalauhaihai,mv,-31.44
2022-07-11T07:10:00Z,Kalauhaihai,pH,7.53
2022-07-11T07:20:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T07:20:00Z,Kalauhaihai,mv,-31.33
2022-07-11T07:20:00Z,Kalauhaihai,pH,7.53
2022-07-11T07:30:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T07:30:00Z,Kalauhaihai,mv,-30.75
2022-07-11T07:30:00Z,Kalauhaihai,pH,7.52
2022-07-11T07:40:00Z,Kalauhaihai,temp_celsius,24.41
2022-07-11T07:40:00Z,Kalauhaihai,mv,-29.91
2022-07-11T07:40:00Z,Kalauhaihai,pH,7.51
2022-07-11T07:50:00Z,Kalauhaihai,temp_celsius,24.41
2022-07-11T07:50:00Z,Kalauhaihai,mv,-29.91
2022-07-11T07:50:00Z,Kalauhaihai,pH,7.51
2022-07-11T08:00:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T08:00:00Z,Kalauhaihai,mv,-30.17
2022-07-11T08:00:00Z,Kalauhaihai,pH,7.51
2022-07-11T08:10:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T08:10:00Z,Kalauhaihai,mv,-29.92
2022-07-11T08:10:00Z,Kalauhaihai,pH,7.51
2022-07-11T08:20:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T08:20:00Z,Kalauhaihai,mv,-30.61
2022-07-11T08:20:00Z,Kalauhaihai,pH,7.52
2022-07-11T08:30:00Z,Kalauhaihai,temp_celsius,24.44
2022-07-11T08:30:00Z,Kalauhaihai,mv,-29.95
2022-07-11T08:30:00Z,Kalauhaihai,pH,7.51
2022-07-11T08:40:00Z,Kalauhaihai,temp_celsius,24.46
2022-07-11T08:40:00Z,Kalauhaihai,mv,-30.2
2022-07-11T08:40:00Z,Kalauhaihai,pH,7.51
2022-07-11T08:50:00Z,Kalauhaihai,temp_celsius,24.51
2022-07-11T08:50:00Z,Kalauhaihai,mv,-30.38
2022-07-11T08:50:00Z,Kalauhaihai,pH,7.51
2022-07-11T09:00:00Z,Kalauhaihai,temp_celsius,24.53
2022-07-11T09:00:00Z,Kalauhaihai,mv,-29.95
2022-07-11T09:00:00Z,Kalauhaihai,pH,7.51
2022-07-11T09:10:00Z,Kalauhaihai,temp_celsius,24.6
2022-07-11T09:10:00Z,Kalauhaihai,mv,-32.69
2022-07-11T09:10:00Z,Kalauhaihai,pH,7.55
2022-07-11T09:20:00Z,Kalauhaihai,temp_celsius,24.6
2022-07-11T09:20:00Z,Kalauhaihai,mv,-32.06
2022-07-11T09:20:00Z,Kalauhaihai,pH,7.54
2022-07-11T09:30:00Z,Kalauhaihai,temp_celsius,24.65
2022-07-11T09:30:00Z,Kalauhaihai,mv,-31.61
2022-07-11T09:30:00Z,Kalauhaihai,pH,7.53
2022-07-11T09:40:00Z,Kalauhaihai,temp_celsius,24.7
2022-07-11T09:40:00Z,Kalauhaihai,mv,-32.52
2022-07-11T09:40:00Z,Kalauhaihai,pH,7.55
2022-07-11T09:50:00Z,Kalauhaihai,temp_celsius,24.73
2022-07-11T09:50:00Z,Kalauhaihai,mv,-32.41
2022-07-11T09:50:00Z,Kalauhaihai,pH,7.55
2022-07-11T10:00:00Z,Kalauhaihai,temp_celsius,24.77
2022-07-11T10:00:00Z,Kalauhaihai,mv,-32.36
2022-07-11T10:00:00Z,Kalauhaihai,pH,7.55
2022-07-11T10:10:00Z,Kalauhaihai,temp_celsius,24.82
2022-07-11T10:10:00Z,Kalauhaihai,mv,-33.66
2022-07-11T10:10:00Z,Kalauhaihai,pH,7.57
2022-07-11T10:20:00Z,Kalauhaihai,temp_celsius,24.87
2022-07-11T10:20:00Z,Kalauhaihai,mv,-33.44
2022-07-11T10:20:00Z,Kalauhaihai,pH,7.57
2022-07-11T10:30:00Z,Kalauhaihai,temp_celsius,24.87
2022-07-11T10:30:00Z,Kalauhaihai,mv,-32.09
2022-07-11T10:30:00Z,Kalauhaihai,pH,7.54
2022-07-11T10:40:00Z,Kalauhaihai,temp_celsius,24.87
2022-07-11T10:40:00Z,Kalauhaihai,mv,-31.59
2022-07-11T10:40:00Z,Kalauhaihai,pH,7.53
2022-07-11T10:50:00Z,Kalauhaihai,temp_celsius,24.92
2022-07-11T10:50:00Z,Kalauhaihai,mv,-32.63
2022-07-11T10:50:00Z,Kalauhaihai,pH,7.55
2022-07-11T11:00:00Z,Kalauhaihai,temp_celsius,24.94
2022-07-11T11:00:00Z,Kalauhaihai,mv,-32.38
2022-07-11T11:00:00Z,Kalauhaihai,pH,7.55
2022-07-11T11:10:00Z,Kalauhaihai,temp_celsius,24.99
2022-07-11T11:10:00Z,Kalauhaihai,mv,-32.91
2022-07-11T11:10:00Z,Kalauhaihai,pH,7.56
2022-07-11T11:20:00Z,Kalauhaihai,temp_celsius,25.02
2022-07-11T11:20:00Z,Kalauhaihai,mv,-33.3
2022-07-11T11:20:00Z,Kalauhaihai,pH,7.56
2022-07-11T11:30:00Z,Kalauhaihai,temp_celsius,25.04
2022-07-11T11:30:00Z,Kalauhaihai,mv,-34.19
2022-07-11T11:30:00Z,Kalauhaihai,pH,7.58
2022-07-11T11:40:00Z,Kalauhaihai,temp_celsius,25.02
2022-07-11T11:40:00Z,Kalauhaihai,mv,-32.74
2022-07-11T11:40:00Z,Kalauhaihai,pH,7.55
2022-07-11T11:50:00Z,Kalauhaihai,temp_celsius,25.04
2022-07-11T11:50:00Z,Kalauhaihai,mv,-34.16
2022-07-11T11:50:00Z,Kalauhaihai,pH,7.58
2022-07-11T12:00:00Z,Kalauhaihai,temp_celsius,25.04
2022-07-11T12:00:00Z,Kalauhaihai,mv,-32.24
2022-07-11T12:00:00Z,Kalauhaihai,pH,7.54
2022-07-11T12:10:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T12:10:00Z,Kalauhaihai,mv,-32.77
2022-07-11T12:10:00Z,Kalauhaihai,pH,7.55
2022-07-11T12:20:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T12:20:00Z,Kalauhaihai,mv,-33.95
2022-07-11T12:20:00Z,Kalauhaihai,pH,7.57
2022-07-11T12:30:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T12:30:00Z,Kalauhaihai,mv,-33.84
2022-07-11T12:30:00Z,Kalauhaihai,pH,7.57
2022-07-11T12:40:00Z,Kalauhaihai,temp_celsius,25.11
2022-07-11T12:40:00Z,Kalauhaihai,mv,-34.89
2022-07-11T12:40:00Z,Kalauhaihai,pH,7.59
2022-07-11T12:50:00Z,Kalauhaihai,temp_celsius,25.11
2022-07-11T12:50:00Z,Kalauhaihai,mv,-35.14
2022-07-11T12:50:00Z,Kalauhaihai,pH,7.59
2022-07-11T13:00:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T13:00:00Z,Kalauhaihai,mv,-36.41
2022-07-11T13:00:00Z,Kalauhaihai,pH,7.61
2022-07-11T13:10:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T13:10:00Z,Kalauhaihai,mv,-35.09
2022-07-11T13:10:00Z,Kalauhaihai,pH,7.59
2022-07-11T13:20:00Z,Kalauhaihai,temp_celsius,25.26
2022-07-11T13:20:00Z,Kalauhaihai,mv,-36
2022-07-11T13:20:00Z,Kalauhaihai,pH,7.61
2022-07-11T13:30:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T13:30:00Z,Kalauhaihai,mv,-37.16
2022-07-11T13:30:00Z,Kalauhaihai,pH,7.63
2022-07-11T13:40:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T13:40:00Z,Kalauhaihai,mv,-36.27
2022-07-11T13:40:00Z,Kalauhaihai,pH,7.61
2022-07-11T13:50:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T13:50:00Z,Kalauhaihai,mv,-36.05
2022-07-11T13:50:00Z,Kalauhaihai,pH,7.61
2022-07-11T14:00:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T14:00:00Z,Kalauhaihai,mv,-36.13
2022-07-11T14:00:00Z,Kalauhaihai,pH,7.61
2022-07-11T14:10:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T14:10:00Z,Kalauhaihai,mv,-37.94
2022-07-11T14:10:00Z,Kalauhaihai,pH,7.64
2022-07-11T14:20:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T14:20:00Z,Kalauhaihai,mv,-38.92
2022-07-11T14:20:00Z,Kalauhaihai,pH,7.66
2022-07-11T14:30:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T14:30:00Z,Kalauhaihai,mv,-38.75
2022-07-11T14:30:00Z,Kalauhaihai,pH,7.65
2022-07-11T14:40:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T14:40:00Z,Kalauhaihai,mv,-38.31
2022-07-11T14:40:00Z,Kalauhaihai,pH,7.65
2022-07-11T14:50:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T14:50:00Z,Kalauhaihai,mv,-39.05
2022-07-11T14:50:00Z,Kalauhaihai,pH,7.66
2022-07-11T15:00:00Z,Kalauhaihai,temp_celsius,25.23
2022-07-11T15:00:00Z,Kalauhaihai,mv,-40
2022-07-11T15:00:00Z,Kalauhaihai,pH,7.68
2022-07-11T15:10:00Z,Kalauhaihai,temp_celsius,25.21
2022-07-11T15:10:00Z,Kalauhaihai,mv,-40.28
2022-07-11T15:10:00Z,Kalauhaihai,pH,7.68
2022-07-11T15:20:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T15:20:00Z,Kalauhaihai,mv,-40.77
2022-07-11T15:20:00Z,Kalauhaihai,pH,7.69
2022-07-11T15:30:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T15:30:00Z,Kalauhaihai,mv,-40.38
2022-07-11T15:30:00Z,Kalauhaihai,pH,7.68
2022-07-11T15:40:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T15:40:00Z,Kalauhaihai,mv,-40.91
2022-07-11T15:40:00Z,Kalauhaihai,pH,7.69
2022-07-11T15:50:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T15:50:00Z,Kalauhaihai,mv,-40.92
2022-07-11T15:50:00Z,Kalauhaihai,pH,7.69
2022-07-11T16:00:00Z,Kalauhaihai,temp_celsius,25.16
2022-07-11T16:00:00Z,Kalauhaihai,mv,-40.34
2022-07-11T16:00:00Z,Kalauhaihai,pH,7.68
2022-07-11T16:10:00Z,Kalauhaihai,temp_celsius,25.14
2022-07-11T16:10:00Z,Kalauhaihai,mv,-40.33
2022-07-11T16:10:00Z,Kalauhaihai,pH,7.68
2022-07-11T16:20:00Z,Kalauhaihai,temp_celsius,25.14
2022-07-11T16:20:00Z,Kalauhaihai,mv,-40.13
2022-07-11T16:20:00Z,Kalauhaihai,pH,7.68
2022-07-11T16:30:00Z,Kalauhaihai,temp_celsius,25.14
2022-07-11T16:30:00Z,Kalauhaihai,mv,-40.25
2022-07-11T16:30:00Z,Kalauhaihai,pH,7.68
2022-07-11T16:40:00Z,Kalauhaihai,temp_celsius,25.11
2022-07-11T16:40:00Z,Kalauhaihai,mv,-40.16
2022-07-11T16:40:00Z,Kalauhaihai,pH,7.68
2022-07-11T16:50:00Z,Kalauhaihai,temp_celsius,25.11
2022-07-11T16:50:00Z,Kalauhaihai,mv,-40.14
2022-07-11T16:50:00Z,Kalauhaihai,pH,7.68
2022-07-11T17:00:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T17:00:00Z,Kalauhaihai,mv,-40.83
2022-07-11T17:00:00Z,Kalauhaihai,pH,7.69
2022-07-11T17:10:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T17:10:00Z,Kalauhaihai,mv,-40.91
2022-07-11T17:10:00Z,Kalauhaihai,pH,7.69
2022-07-11T17:20:00Z,Kalauhaihai,temp_celsius,25.09
2022-07-11T17:20:00Z,Kalauhaihai,mv,-41.11
2022-07-11T17:20:00Z,Kalauhaihai,pH,7.69
2022-07-11T17:30:00Z,Kalauhaihai,temp_celsius,25.06
2022-07-11T17:30:00Z,Kalauhaihai,mv,-40.74
2022-07-11T17:30:00Z,Kalauhaihai,pH,7.69
2022-07-11T17:40:00Z,Kalauhaihai,temp_celsius,25.06
2022-07-11T17:40:00Z,Kalauhaihai,mv,-40.5
2022-07-11T17:40:00Z,Kalauhaihai,pH,7.68
2022-07-11T17:50:00Z,Kalauhaihai,temp_celsius,25.06
2022-07-11T17:50:00Z,Kalauhaihai,mv,-40.61
2022-07-11T17:50:00Z,Kalauhaihai,pH,7.69
2022-07-11T18:00:00Z,Kalauhaihai,temp_celsius,25.04
2022-07-11T18:00:00Z,Kalauhaihai,mv,-40.25
2022-07-11T18:00:00Z,Kalauhaihai,pH,7.68
2022-07-11T18:10:00Z,Kalauhaihai,temp_celsius,25.02
2022-07-11T18:10:00Z,Kalauhaihai,mv,-40
2022-07-11T18:10:00Z,Kalauhaihai,pH,7.68
2022-07-11T18:20:00Z,Kalauhaihai,temp_celsius,25.02
2022-07-11T18:20:00Z,Kalauhaihai,mv,-39.61
2022-07-11T18:20:00Z,Kalauhaihai,pH,7.67
2022-07-11T18:30:00Z,Kalauhaihai,temp_celsius,24.99
2022-07-11T18:30:00Z,Kalauhaihai,mv,-39.31
2022-07-11T18:30:00Z,Kalauhaihai,pH,7.66
2022-07-11T18:40:00Z,Kalauhaihai,temp_celsius,24.99
2022-07-11T18:40:00Z,Kalauhaihai,mv,-38.31
2022-07-11T18:40:00Z,Kalauhaihai,pH,7.65
2022-07-11T18:50:00Z,Kalauhaihai,temp_celsius,24.99
2022-07-11T18:50:00Z,Kalauhaihai,mv,-37.91
2022-07-11T18:50:00Z,Kalauhaihai,pH,7.64
2022-07-11T19:00:00Z,Kalauhaihai,temp_celsius,24.97
2022-07-11T19:00:00Z,Kalauhaihai,mv,-37.7
2022-07-11T19:00:00Z,Kalauhaihai,pH,7.64
2022-07-11T19:10:00Z,Kalauhaihai,temp_celsius,24.94
2022-07-11T19:10:00Z,Kalauhaihai,mv,-37.72
2022-07-11T19:10:00Z,Kalauhaihai,pH,7.64
2022-07-11T19:20:00Z,Kalauhaihai,temp_celsius,24.94
2022-07-11T19:20:00Z,Kalauhaihai,mv,-37.8
2022-07-11T19:20:00Z,Kalauhaihai,pH,7.64
2022-07-11T19:30:00Z,Kalauhaihai,temp_celsius,24.94
2022-07-11T19:30:00Z,Kalauhaihai,mv,-37.28
2022-07-11T19:30:00Z,Kalauhaihai,pH,7.63
2022-07-11T19:40:00Z,Kalauhaihai,temp_celsius,24.92
2022-07-11T19:40:00Z,Kalauhaihai,mv,-37.08
2022-07-11T19:40:00Z,Kalauhaihai,pH,7.63
2022-07-11T19:50:00Z,Kalauhaihai,temp_celsius,24.9
2022-07-11T19:50:00Z,Kalauhaihai,mv,-36.83
2022-07-11T19:50:00Z,Kalauhaihai,pH,7.62
2022-07-11T20:00:00Z,Kalauhaihai,temp_celsius,24.9
2022-07-11T20:00:00Z,Kalauhaihai,mv,-36.36
2022-07-11T20:00:00Z,Kalauhaihai,pH,7.61
2022-07-11T20:10:00Z,Kalauhaihai,temp_celsius,24.87
2022-07-11T20:10:00Z,Kalauhaihai,mv,-36.33
2022-07-11T20:10:00Z,Kalauhaihai,pH,7.61
2022-07-11T20:20:00Z,Kalauhaihai,temp_celsius,24.87
2022-07-11T20:20:00Z,Kalauhaihai,mv,-36.36
2022-07-11T20:20:00Z,Kalauhaihai,pH,7.61
2022-07-11T20:30:00Z,Kalauhaihai,temp_celsius,24.85
2022-07-11T20:30:00Z,Kalauhaihai,mv,-36.03
2022-07-11T20:30:00Z,Kalauhaihai,pH,7.61
2022-07-11T20:40:00Z,Kalauhaihai,temp_celsius,24.85
2022-07-11T20:40:00Z,Kalauhaihai,mv,-36.2
2022-07-11T20:40:00Z,Kalauhaihai,pH,7.61
2022-07-11T20:50:00Z,Kalauhaihai,temp_celsius,24.82
2022-07-11T20:50:00Z,Kalauhaihai,mv,-35.78
2022-07-11T20:50:00Z,Kalauhaihai,pH,7.61
2022-07-11T21:00:00Z,Kalauhaihai,temp_celsius,24.82
2022-07-11T21:00:00Z,Kalauhaihai,mv,-35.28
2022-07-11T21:00:00Z,Kalauhaihai,pH,7.6
2022-07-11T21:10:00Z,Kalauhaihai,temp_celsius,24.8
2022-07-11T21:10:00Z,Kalauhaihai,mv,-35.31
2022-07-11T21:10:00Z,Kalauhaihai,pH,7.6
2022-07-11T21:20:00Z,Kalauhaihai,temp_celsius,24.8
2022-07-11T21:20:00Z,Kalauhaihai,mv,-35
2022-07-11T21:20:00Z,Kalauhaihai,pH,7.59
2022-07-11T21:30:00Z,Kalauhaihai,temp_celsius,24.77
2022-07-11T21:30:00Z,Kalauhaihai,mv,-34.94
2022-07-11T21:30:00Z,Kalauhaihai,pH,7.59
2022-07-11T21:40:00Z,Kalauhaihai,temp_celsius,24.75
2022-07-11T21:40:00Z,Kalauhaihai,mv,-35.08
2022-07-11T21:40:00Z,Kalauhaihai,pH,7.59
2022-07-11T21:50:00Z,Kalauhaihai,temp_celsius,24.75
2022-07-11T21:50:00Z,Kalauhaihai,mv,-34.86
2022-07-11T21:50:00Z,Kalauhaihai,pH,7.59
2022-07-11T22:00:00Z,Kalauhaihai,temp_celsius,24.73
2022-07-11T22:00:00Z,Kalauhaihai,mv,-35.09
2022-07-11T22:00:00Z,Kalauhaihai,pH,7.59
2022-07-11T22:10:00Z,Kalauhaihai,temp_celsius,24.73
2022-07-11T22:10:00Z,Kalauhaihai,mv,-35.06
2022-07-11T22:10:00Z,Kalauhaihai,pH,7.59
2022-07-11T22:20:00Z,Kalauhaihai,temp_celsius,24.7
2022-07-11T22:20:00Z,Kalauhaihai,mv,-35.41
2022-07-11T22:20:00Z,Kalauhaihai,pH,7.6
2022-07-11T22:30:00Z,Kalauhaihai,temp_celsius,24.7
2022-07-11T22:30:00Z,Kalauhaihai,mv,-35.24
2022-07-11T22:30:00Z,Kalauhaihai,pH,7.6
2022-07-11T22:40:00Z,Kalauhaihai,temp_celsius,24.68
2022-07-11T22:40:00Z,Kalauhaihai,mv,-34.53
2022-07-11T22:40:00Z,Kalauhaihai,pH,7.58
2022-07-11T22:50:00Z,Kalauhaihai,temp_celsius,24.65
2022-07-11T22:50:00Z,Kalauhaihai,mv,-34.92
2022-07-11T22:50:00Z,Kalauhaihai,pH,7.59
2022-07-11T23:00:00Z,Kalauhaihai,temp_celsius,24.63
2022-07-11T23:00:00Z,Kalauhaihai,mv,-34.41
2022-07-11T23:00:00Z,Kalauhaihai,pH,7.58
2022-07-11T23:10:00Z,Kalauhaihai,temp_celsius,24.63
2022-07-11T23:10:00Z,Kalauhaihai,mv,-34.06
2022-07-11T23:10:00Z,Kalauhaihai,pH,7.58
2022-07-11T23:20:00Z,Kalauhaihai,temp_celsius,24.63
2022-07-11T23:20:00Z,Kalauhaihai,mv,-34.08
2022-07-11T23:20:00Z,Kalauhaihai,pH,7.58
2022-07-11T23:30:00Z,Kalauhaihai,temp_celsius,24.6
2022-07-11T23:30:00Z,Kalauhaihai,mv,-34.45
2022-07-11T23:30:00Z,Kalauhaihai,pH,7.58
2022-07-11T23:40:00Z,Kalauhaihai,temp_celsius,24.58
2022-07-11T23:40:00Z,Kalauhaihai,mv,-34.39
2022-07-11T23:40:00Z,Kalauhaihai,pH,7.58
2022-07-11T23:50:00Z,Kalauhaihai,temp_celsius,24.58
2022-07-11T23:50:00Z,Kalauhaihai,mv,-34.22
2022-07-11T23:50:00Z,Kalauhaihai,pH,7.58
2022-08-11T00:00:00Z,Kalauhaihai,temp_celsius,24.56
2022-08-11T00:00:00Z,Kalauhaihai,mv,-33.83
2022-08-11T00:00:00Z,Kalauhaihai,pH,7.57
2022-08-11T00:10:00Z,Kalauhaihai,temp_celsius,24.56
2022-08-11T00:10:00Z,Kalauhaihai,mv,-33.59
2022-08-11T00:10:00Z,Kalauhaihai,pH,7.57
2022-08-11T00:20:00Z,Kalauhaihai,temp_celsius,24.53
2022-08-11T00:20:00Z,Kalauhaihai,mv,-33.52
2022-08-11T00:20:00Z,Kalauhaihai,pH,7.57
2022-08-11T00:30:00Z,Kalauhaihai,temp_celsius,24.53
2022-08-11T00:30:00Z,Kalauhaihai,mv,-33.58
2022-08-11T00:30:00Z,Kalauhaihai,pH,7.57
2022-08-11T00:40:00Z,Kalauhaihai,temp_celsius,24.51
2022-08-11T00:40:00Z,Kalauhaihai,mv,-33.16
2022-08-11T00:40:00Z,Kalauhaihai,pH,7.56
2022-08-11T00:50:00Z,Kalauhaihai,temp_celsius,24.51
2022-08-11T00:50:00Z,Kalauhaihai,mv,-33.28
2022-08-11T00:50:00Z,Kalauhaihai,pH,7.56
2022-08-11T01:00:00Z,Kalauhaihai,temp_celsius,24.48
2022-08-11T01:00:00Z,Kalauhaihai,mv,-33.28
2022-08-11T01:00:00Z,Kalauhaihai,pH,7.56
2022-08-11T01:10:00Z,Kalauhaihai,temp_celsius,24.48
2022-08-11T01:10:00Z,Kalauhaihai,mv,-33.89
2022-08-11T01:10:00Z,Kalauhaihai,pH,7.57
2022-08-11T01:20:00Z,Kalauhaihai,temp_celsius,24.46
2022-08-11T01:20:00Z,Kalauhaihai,mv,-34.47
2022-08-11T01:20:00Z,Kalauhaihai,pH,7.58
2022-08-11T01:30:00Z,Kalauhaihai,temp_celsius,24.46
2022-08-11T01:30:00Z,Kalauhaihai,mv,-34.14
2022-08-11T01:30:00Z,Kalauhaihai,pH,7.58
2022-08-11T01:40:00Z,Kalauhaihai,temp_celsius,24.44
2022-08-11T01:40:00Z,Kalauhaihai,mv,-33.83
2022-08-11T01:40:00Z,Kalauhaihai,pH,7.57
2022-08-11T01:50:00Z,Kalauhaihai,temp_celsius,24.44
2022-08-11T01:50:00Z,Kalauhaihai,mv,-33.83
2022-08-11T01:50:00Z,Kalauhaihai,pH,7.57
2022-08-11T02:00:00Z,Kalauhaihai,temp_celsius,24.41
2022-08-11T02:00:00Z,Kalauhaihai,mv,-33.69
2022-08-11T02:00:00Z,Kalauhaihai,pH,7.57
2022-08-11T02:10:00Z,Kalauhaihai,temp_celsius,24.41
2022-08-11T02:10:00Z,Kalauhaihai,mv,-33.92
2022-08-11T02:10:00Z,Kalauhaihai,pH,7.57
2022-08-11T02:20:00Z,Kalauhaihai,temp_celsius,24.41
2022-08-11T02:20:00Z,Kalauhaihai,mv,-34.83
2022-08-11T02:20:00Z,Kalauhaihai,pH,7.59
2022-08-11T02:30:00Z,Kalauhaihai,temp_celsius,24.41
2022-08-11T02:30:00Z,Kalauhaihai,mv,-34.28
2022-08-11T02:30:00Z,Kalauhaihai,pH,7.58
2022-08-11T02:40:00Z,Kalauhaihai,temp_celsius,24.39
2022-08-11T02:40:00Z,Kalauhaihai,mv,-34.02
2022-08-11T02:40:00Z,Kalauhaihai,pH,7.58
2022-08-11T02:50:00Z,Kalauhaihai,temp_celsius,24.39
2022-08-11T02:50:00Z,Kalauhaihai,mv,-33.36
2022-08-11T02:50:00Z,Kalauhaihai,pH,7.56
2022-08-11T03:00:00Z,Kalauhaihai,temp_celsius,24.41
2022-08-11T03:00:00Z,Kalauhaihai,mv,-33.77
2022-08-11T03:00:00Z,Kalauhaihai,pH,7.57
2022-08-11T03:10:00Z,Kalauhaihai,temp_celsius,24.39
2022-08-11T03:10:00Z,Kalauhaihai,mv,-33.84
2022-08-11T03:10:00Z,Kalauhaihai,pH,7.57
2022-08-11T03:20:00Z,Kalauhaihai,temp_celsius,24.36
2022-08-11T03:20:00Z,Kalauhaihai,mv,-32.74
2022-08-11T03:20:00Z,Kalauhaihai,pH,7.55
2022-08-11T03:30:00Z,Kalauhaihai,temp_celsius,24.36
2022-08-11T03:30:00Z,Kalauhaihai,mv,-32.81
2022-08-11T03:30:00Z,Kalauhaihai,pH,7.56
2022-08-11T03:40:00Z,Kalauhaihai,temp_celsius,24.34
2022-08-11T03:40:00Z,Kalauhaihai,mv,-32.24
2022-08-11T03:40:00Z,Kalauhaihai,pH,7.55
2022-08-11T03:50:00Z,Kalauhaihai,temp_celsius,24.34
2022-08-11T03:50:00Z,Kalauhaihai,mv,-32.08
2022-08-11T03:50:00Z,Kalauhaihai,pH,7.54
2022-08-11T04:00:00Z,Kalauhaihai,temp_celsius,24.34
2022-08-11T04:00:00Z,Kalauhaihai,mv,-32.41
2022-08-11T04:00:00Z,Kalauhaihai,pH,7.55
2022-08-11T04:10:00Z,Kalauhaihai,temp_celsius,24.32
2022-08-11T04:10:00Z,Kalauhaihai,mv,-32.41
2022-08-11T04:10:00Z,Kalauhaihai,pH,7.55
2022-08-11T04:20:00Z,Kalauhaihai,temp_celsius,24.32
2022-08-11T04:20:00Z,Kalauhaihai,mv,-32.84
2022-08-11T04:20:00Z,Kalauhaihai,pH,7.56
2022-08-11T04:30:00Z,Kalauhaihai,temp_celsius,24.32
2022-08-11T04:30:00Z,Kalauhaihai,mv,-33.02
2022-08-11T04:30:00Z,Kalauhaihai,pH,7.56
2022-08-11T04:40:00Z,Kalauhaihai,temp_celsius,24.29
2022-08-11T04:40:00Z,Kalauhaihai,mv,-32.59
2022-08-11T04:40:00Z,Kalauhaihai,pH,7.55
2022-08-11T04:50:00Z,Kalauhaihai,temp_celsius,24.32
2022-08-11T04:50:00Z,Kalauhaihai,mv,-33.19
2022-08-11T04:50:00Z,Kalauhaihai,pH,7.56
2022-08-11T05:00:00Z,Kalauhaihai,temp_celsius,24.29
2022-08-11T05:00:00Z,Kalauhaihai,mv,-32.89
2022-08-11T05:00:00Z,Kalauhaihai,pH,7.56
2022-08-11T05:10:00Z,Kalauhaihai,temp_celsius,24.32
2022-08-11T05:10:00Z,Kalauhaihai,mv,-33.02
2022-08-11T05:10:00Z,Kalauhaihai,pH,7.56
2022-08-11T05:20:00Z,Kalauhaihai,temp_celsius,24.29
2022-08-11T05:20:00Z,Kalauhaihai,mv,-33.38
2022-08-11T05:20:00Z,Kalauhaihai,pH,7.57
2022-08-11T05:30:00Z,Kalauhaihai,temp_celsius,24.27
2022-08-11T05:30:00Z,Kalauhaihai,mv,-32.72
2022-08-11T05:30:00Z,Kalauhaihai,pH,7.55
2022-08-11T05:40:00Z,Kalauhaihai,temp_celsius,24.24
2022-08-11T05:40:00Z,Kalauhaihai,mv,-32.27
2022-08-11T05:40:00Z,Kalauhaihai,pH,7.55
2022-08-11T05:50:00Z,Kalauhaihai,temp_celsius,24.24
2022-08-11T05:50:00Z,Kalauhaihai,mv,-32.59
2022-08-11T05:50:00Z,Kalauhaihai,pH,7.55
2022-08-11T06:00:00Z,Kalauhaihai,temp_celsius,24.24
2022-08-11T06:00:00Z,Kalauhaihai,mv,-32.53
2022-08-11T06:00:00Z,Kalauhaihai,pH,7.55
2022-08-11T06:10:00Z,Kalauhaihai,temp_celsius,24.22
2022-08-11T06:10:00Z,Kalauhaihai,mv,-32.31
